timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729768724166,660,GET Logout,200,OK,no-8-prak-3 1-250,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,363,0,0
1729768724166,363,GET Logout-0,302,Found,no-8-prak-3 1-250,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,363,0,0
1729768724529,297,GET Logout-1,200,OK,no-8-prak-3 1-250,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,297,0,0
1729768724764,62,Login,200,OK,no-8-prak-3 1-220,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,62,0,0
1729768724696,130,Login,200,OK,no-8-prak-3 1-19,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,130,0,0
1729768724750,78,Login,200,OK,no-8-prak-3 1-185,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,78,0,0
1729768723916,913,GET homepage,200,OK,no-8-prak-3 1-88,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,690,0,0
1729768723916,690,GET homepage-0,302,Found,no-8-prak-3 1-88,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,690,0,0
1729768724607,222,GET homepage-1,200,OK,no-8-prak-3 1-88,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,222,0,0
1729768724296,533,GET homepage,200,OK,no-8-prak-3 1-142,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,232,0,0
1729768724296,232,GET homepage-0,302,Found,no-8-prak-3 1-142,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,232,0,0
1729768724528,301,GET homepage-1,200,OK,no-8-prak-3 1-142,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,301,0,0
1729768724092,737,GET homepage,200,OK,no-8-prak-3 1-72,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,426,0,0
1729768724092,426,GET homepage-0,302,Found,no-8-prak-3 1-72,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,426,0,0
1729768724518,311,GET homepage-1,200,OK,no-8-prak-3 1-72,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,311,0,0
1729768724746,83,Login,200,OK,no-8-prak-3 1-120,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,83,0,0
1729768723870,961,GET homepage,200,OK,no-8-prak-3 1-52,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,661,0,0
1729768723870,661,GET homepage-0,302,Found,no-8-prak-3 1-52,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,661,0,0
1729768724531,300,GET homepage-1,200,OK,no-8-prak-3 1-52,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,300,0,0
1729768723922,909,GET Logout,200,OK,no-8-prak-3 1-267,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,595,0,0
1729768723922,595,GET Logout-0,302,Found,no-8-prak-3 1-267,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,595,0,0
1729768724517,314,GET Logout-1,200,OK,no-8-prak-3 1-267,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,314,0,0
1729768724692,148,Login,200,OK,no-8-prak-3 1-36,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,148,0,0
1729768724125,716,GET Logout,200,OK,no-8-prak-3 1-167,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,515,0,0
1729768724125,515,GET Logout-0,302,Found,no-8-prak-3 1-167,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,515,0,0
1729768724640,201,GET Logout-1,200,OK,no-8-prak-3 1-167,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,201,0,0
1729768724308,533,GET homepage,200,OK,no-8-prak-3 1-115,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,208,0,0
